row,desk,date,firstHalf,secondHalf
4357,CLUJ_5_beta_10.1,14/02/2024,FALSE,FALSE
4358,CLUJ_5_beta_10.2,14/02/2024,TRUE,FALSE
4359,CLUJ_5_beta_10.3,14/02/2024,TRUE,FALSE
4360,CLUJ_5_beta_10.4,14/02/2024,FALSE,TRUE
4361,CLUJ_5_beta_11.1,14/02/2024,FALSE,FALSE
4362,CLUJ_5_beta_11.2,14/02/2024,FALSE,TRUE
4363,CLUJ_5_beta_11.3,14/02/2024,FALSE,TRUE
4364,CLUJ_5_beta_11.4,14/02/2024,FALSE,FALSE
4365,CLUJ_5_beta_12.1,14/02/2024,FALSE,TRUE
4366,CLUJ_5_beta_12.2,14/02/2024,TRUE,FALSE
4367,CLUJ_5_beta_12.3,14/02/2024,TRUE,TRUE
4368,CLUJ_5_beta_12.4,14/02/2024,TRUE,FALSE
4369,CLUJ_5_beta_13.1,14/02/2024,FALSE,FALSE
4370,CLUJ_5_beta_13.2,14/02/2024,TRUE,FALSE
4371,CLUJ_5_beta_13.3,14/02/2024,TRUE,TRUE
4372,CLUJ_5_beta_13.4,14/02/2024,TRUE,FALSE
4373,CLUJ_5_beta_14.1,14/02/2024,FALSE,FALSE
4374,CLUJ_5_beta_14.2,14/02/2024,TRUE,FALSE
4375,CLUJ_5_beta_14.3,14/02/2024,TRUE,FALSE
4376,CLUJ_5_beta_14.4,14/02/2024,FALSE,TRUE
4377,CLUJ_5_beta_15.1,14/02/2024,TRUE,FALSE
4378,CLUJ_5_beta_15.2,14/02/2024,FALSE,TRUE
4379,CLUJ_5_beta_15.3,14/02/2024,TRUE,FALSE
4380,CLUJ_5_beta_15.4,14/02/2024,TRUE,TRUE
4381,CLUJ_5_beta_16.1,14/02/2024,FALSE,FALSE
4382,CLUJ_5_beta_16.2,14/02/2024,FALSE,TRUE
4383,CLUJ_5_beta_16.3,14/02/2024,FALSE,FALSE
4384,CLUJ_5_beta_16.4,14/02/2024,TRUE,FALSE
4385,CLUJ_5_beta_17.1,14/02/2024,TRUE,FALSE
4386,CLUJ_5_beta_17.2,14/02/2024,FALSE,FALSE
4387,CLUJ_5_beta_17.3,14/02/2024,FALSE,FALSE
4388,CLUJ_5_beta_17.4,14/02/2024,FALSE,TRUE
4389,CLUJ_5_beta_18.1,14/02/2024,FALSE,FALSE
4390,CLUJ_5_beta_18.2,14/02/2024,TRUE,FALSE
4391,CLUJ_5_beta_18.3,14/02/2024,TRUE,TRUE
4392,CLUJ_5_beta_18.4,14/02/2024,TRUE,FALSE
4393,CLUJ_5_beta_18.5,14/02/2024,FALSE,TRUE
4394,CLUJ_5_beta_19.1,14/02/2024,TRUE,FALSE
4395,CLUJ_5_beta_19.2,14/02/2024,FALSE,FALSE
4396,CLUJ_5_beta_19.3,14/02/2024,FALSE,TRUE
4397,CLUJ_5_beta_19.4,14/02/2024,FALSE,TRUE
4398,CLUJ_5_beta_19.5,14/02/2024,TRUE,FALSE
4399,CLUJ_5_beta_19.6,14/02/2024,FALSE,FALSE
4400,CLUJ_5_beta_20.1,14/02/2024,TRUE,TRUE
4401,CLUJ_5_beta_20.2,14/02/2024,FALSE,FALSE
4402,CLUJ_5_beta_20.3,14/02/2024,TRUE,FALSE
4403,CLUJ_5_beta_20.4,14/02/2024,TRUE,FALSE
4404,CLUJ_5_beta_21.1,14/02/2024,FALSE,FALSE
4405,CLUJ_5_beta_21.2,14/02/2024,FALSE,TRUE
4406,CLUJ_5_beta_21.3,14/02/2024,FALSE,TRUE
4407,CLUJ_5_beta_21.4,14/02/2024,FALSE,FALSE
4408,CLUJ_5_beta_22.1,14/02/2024,FALSE,FALSE
4409,CLUJ_5_beta_22.2,14/02/2024,FALSE,FALSE
4410,CLUJ_5_beta_22.3,14/02/2024,TRUE,FALSE
4411,CLUJ_5_beta_22.4,14/02/2024,FALSE,TRUE
4412,CLUJ_5_beta_23.1,14/02/2024,FALSE,TRUE
4413,CLUJ_5_beta_23.2,14/02/2024,TRUE,TRUE
4414,CLUJ_5_beta_23.3,14/02/2024,FALSE,FALSE
4415,CLUJ_5_beta_23.4,14/02/2024,TRUE,TRUE
4416,CLUJ_5_beta_24.1,14/02/2024,TRUE,FALSE
4417,CLUJ_5_beta_24.2,14/02/2024,FALSE,FALSE
4418,CLUJ_5_beta_24.3,14/02/2024,TRUE,FALSE
4419,CLUJ_5_beta_24.4,14/02/2024,FALSE,TRUE
4420,CLUJ_5_beta_25.1,14/02/2024,FALSE,FALSE
4421,CLUJ_5_beta_25.2,14/02/2024,TRUE,TRUE
4422,CLUJ_5_beta_25.3,14/02/2024,TRUE,TRUE
4423,CLUJ_5_beta_25.4,14/02/2024,FALSE,TRUE
4424,CLUJ_5_beta_26.1,14/02/2024,FALSE,TRUE
4425,CLUJ_5_beta_26.2,14/02/2024,TRUE,TRUE
4426,CLUJ_5_beta_26.3,14/02/2024,FALSE,TRUE
4427,CLUJ_5_beta_26.4,14/02/2024,TRUE,FALSE
4428,CLUJ_5_beta_27.1,14/02/2024,FALSE,FALSE
4429,CLUJ_5_beta_27.2,14/02/2024,FALSE,TRUE
4430,CLUJ_5_beta_27.3,14/02/2024,TRUE,TRUE
4431,CLUJ_5_beta_27.4,14/02/2024,FALSE,FALSE
4432,CLUJ_5_beta_28.1,14/02/2024,TRUE,FALSE
4433,CLUJ_5_beta_28.2,14/02/2024,FALSE,FALSE
4434,CLUJ_5_beta_28.3,14/02/2024,TRUE,TRUE
4435,CLUJ_5_beta_28.4,14/02/2024,FALSE,FALSE
4436,CLUJ_5_beta_29.1,14/02/2024,FALSE,FALSE
4437,CLUJ_5_beta_29.2,14/02/2024,FALSE,TRUE
4438,CLUJ_5_beta_29.3,14/02/2024,TRUE,FALSE
4439,CLUJ_5_beta_29.4,14/02/2024,FALSE,TRUE
4440,CLUJ_5_beta_30.1,14/02/2024,FALSE,TRUE
4441,CLUJ_5_beta_30.2,14/02/2024,FALSE,TRUE
4442,CLUJ_5_beta_30.3,14/02/2024,FALSE,TRUE
4443,CLUJ_5_beta_30.4,14/02/2024,FALSE,TRUE
4444,CLUJ_5_beta_31.1,14/02/2024,TRUE,TRUE
4445,CLUJ_5_beta_31.2,14/02/2024,FALSE,FALSE
4446,CLUJ_5_beta_31.3,14/02/2024,FALSE,FALSE
4447,CLUJ_5_beta_31.4,14/02/2024,TRUE,FALSE
4448,CLUJ_5_beta_32.1,14/02/2024,FALSE,TRUE
4449,CLUJ_5_beta_32.2,14/02/2024,TRUE,TRUE
4450,CLUJ_5_beta_32.3,14/02/2024,TRUE,TRUE
4451,CLUJ_5_beta_32.4,14/02/2024,FALSE,TRUE
4452,CLUJ_5_beta_33.1,14/02/2024,FALSE,FALSE
4453,CLUJ_5_beta_33.2,14/02/2024,TRUE,FALSE
4454,CLUJ_5_beta_33.3,14/02/2024,FALSE,TRUE
4455,CLUJ_5_beta_33.4,14/02/2024,TRUE,TRUE
4456,CLUJ_5_beta_1.1,15/02/2024,TRUE,TRUE
4457,CLUJ_5_beta_1.2,15/02/2024,FALSE,TRUE
4458,CLUJ_5_beta_1.3,15/02/2024,FALSE,FALSE
4459,CLUJ_5_beta_1.4,15/02/2024,FALSE,TRUE
4460,CLUJ_5_beta_2.1,15/02/2024,TRUE,FALSE
4461,CLUJ_5_beta_2.2,15/02/2024,FALSE,TRUE
4462,CLUJ_5_beta_2.3,15/02/2024,TRUE,TRUE
4463,CLUJ_5_beta_2.4,15/02/2024,TRUE,FALSE
4464,CLUJ_5_beta_3.1,15/02/2024,FALSE,FALSE
4465,CLUJ_5_beta_3.2,15/02/2024,FALSE,TRUE
4466,CLUJ_5_beta_3.3,15/02/2024,TRUE,TRUE
4467,CLUJ_5_beta_3.4,15/02/2024,FALSE,FALSE
4468,CLUJ_5_beta_4.1,15/02/2024,TRUE,FALSE
4469,CLUJ_5_beta_4.2,15/02/2024,TRUE,TRUE
4470,CLUJ_5_beta_4.3,15/02/2024,FALSE,TRUE
4471,CLUJ_5_beta_4.4,15/02/2024,TRUE,TRUE
4472,CLUJ_5_beta_5.1,15/02/2024,FALSE,FALSE
4473,CLUJ_5_beta_5.2,15/02/2024,TRUE,TRUE
4474,CLUJ_5_beta_5.3,15/02/2024,FALSE,TRUE
4475,CLUJ_5_beta_5.4,15/02/2024,FALSE,TRUE
4476,CLUJ_5_beta_6.1,15/02/2024,TRUE,FALSE
4477,CLUJ_5_beta_6.2,15/02/2024,FALSE,TRUE
4478,CLUJ_5_beta_6.3,15/02/2024,FALSE,FALSE
4479,CLUJ_5_beta_6.4,15/02/2024,FALSE,TRUE
4480,CLUJ_5_beta_7.1,15/02/2024,FALSE,FALSE
4481,CLUJ_5_beta_7.2,15/02/2024,TRUE,FALSE
4482,CLUJ_5_beta_7.3,15/02/2024,FALSE,FALSE
4483,CLUJ_5_beta_7.4,15/02/2024,FALSE,TRUE
4484,CLUJ_5_beta_8.1,15/02/2024,FALSE,TRUE
4485,CLUJ_5_beta_8.2,15/02/2024,TRUE,FALSE
4486,CLUJ_5_beta_8.3,15/02/2024,FALSE,TRUE
4487,CLUJ_5_beta_8.4,15/02/2024,TRUE,FALSE
4488,CLUJ_5_beta_9.1,15/02/2024,FALSE,FALSE
4489,CLUJ_5_beta_9.2,15/02/2024,TRUE,FALSE
4490,CLUJ_5_beta_9.3,15/02/2024,FALSE,TRUE
4491,CLUJ_5_beta_9.4,15/02/2024,TRUE,TRUE
4492,CLUJ_5_beta_10.1,15/02/2024,TRUE,FALSE
4493,CLUJ_5_beta_10.2,15/02/2024,TRUE,TRUE
4494,CLUJ_5_beta_10.3,15/02/2024,FALSE,TRUE
4495,CLUJ_5_beta_10.4,15/02/2024,TRUE,FALSE
4496,CLUJ_5_beta_11.1,15/02/2024,TRUE,TRUE
4497,CLUJ_5_beta_11.2,15/02/2024,TRUE,FALSE
4498,CLUJ_5_beta_11.3,15/02/2024,FALSE,TRUE
4499,CLUJ_5_beta_11.4,15/02/2024,TRUE,TRUE
4500,CLUJ_5_beta_12.1,15/02/2024,FALSE,FALSE
4501,CLUJ_5_beta_12.2,15/02/2024,TRUE,TRUE
4502,CLUJ_5_beta_12.3,15/02/2024,TRUE,FALSE
4503,CLUJ_5_beta_12.4,15/02/2024,FALSE,TRUE
4504,CLUJ_5_beta_13.1,15/02/2024,TRUE,TRUE
4505,CLUJ_5_beta_13.2,15/02/2024,TRUE,TRUE
4506,CLUJ_5_beta_13.3,15/02/2024,FALSE,FALSE
4507,CLUJ_5_beta_13.4,15/02/2024,FALSE,FALSE
4508,CLUJ_5_beta_14.1,15/02/2024,TRUE,TRUE
4509,CLUJ_5_beta_14.2,15/02/2024,TRUE,TRUE
4510,CLUJ_5_beta_14.3,15/02/2024,FALSE,TRUE
4511,CLUJ_5_beta_14.4,15/02/2024,TRUE,FALSE
4512,CLUJ_5_beta_15.1,15/02/2024,FALSE,FALSE
4513,CLUJ_5_beta_15.2,15/02/2024,TRUE,FALSE
4514,CLUJ_5_beta_15.3,15/02/2024,TRUE,FALSE
4515,CLUJ_5_beta_15.4,15/02/2024,TRUE,FALSE
4516,CLUJ_5_beta_16.1,15/02/2024,FALSE,TRUE
4517,CLUJ_5_beta_16.2,15/02/2024,FALSE,TRUE
4518,CLUJ_5_beta_16.3,15/02/2024,TRUE,TRUE
4519,CLUJ_5_beta_16.4,15/02/2024,FALSE,TRUE
4520,CLUJ_5_beta_17.1,15/02/2024,FALSE,TRUE
4521,CLUJ_5_beta_17.2,15/02/2024,TRUE,TRUE
4522,CLUJ_5_beta_17.3,15/02/2024,TRUE,TRUE
4523,CLUJ_5_beta_17.4,15/02/2024,FALSE,FALSE
4524,CLUJ_5_beta_18.1,15/02/2024,FALSE,TRUE
4525,CLUJ_5_beta_18.2,15/02/2024,TRUE,TRUE
4526,CLUJ_5_beta_18.3,15/02/2024,TRUE,TRUE
4527,CLUJ_5_beta_18.4,15/02/2024,FALSE,TRUE
4528,CLUJ_5_beta_18.5,15/02/2024,TRUE,FALSE
4529,CLUJ_5_beta_19.1,15/02/2024,TRUE,FALSE
4530,CLUJ_5_beta_19.2,15/02/2024,FALSE,TRUE
4531,CLUJ_5_beta_19.3,15/02/2024,TRUE,FALSE
4532,CLUJ_5_beta_19.4,15/02/2024,FALSE,FALSE
4533,CLUJ_5_beta_19.5,15/02/2024,TRUE,FALSE
4534,CLUJ_5_beta_19.6,15/02/2024,FALSE,FALSE
4535,CLUJ_5_beta_20.1,15/02/2024,TRUE,FALSE
4536,CLUJ_5_beta_20.2,15/02/2024,FALSE,TRUE
4537,CLUJ_5_beta_20.3,15/02/2024,FALSE,TRUE
4538,CLUJ_5_beta_20.4,15/02/2024,FALSE,FALSE
4539,CLUJ_5_beta_21.1,15/02/2024,FALSE,FALSE
4540,CLUJ_5_beta_21.2,15/02/2024,TRUE,TRUE
4541,CLUJ_5_beta_21.3,15/02/2024,TRUE,TRUE
4542,CLUJ_5_beta_21.4,15/02/2024,FALSE,FALSE
4543,CLUJ_5_beta_22.1,15/02/2024,FALSE,TRUE
4544,CLUJ_5_beta_22.2,15/02/2024,FALSE,TRUE
4545,CLUJ_5_beta_22.3,15/02/2024,TRUE,FALSE
4546,CLUJ_5_beta_22.4,15/02/2024,FALSE,TRUE
4547,CLUJ_5_beta_23.1,15/02/2024,FALSE,TRUE
4548,CLUJ_5_beta_23.2,15/02/2024,FALSE,TRUE
4549,CLUJ_5_beta_23.3,15/02/2024,FALSE,TRUE
4550,CLUJ_5_beta_23.4,15/02/2024,TRUE,TRUE
4551,CLUJ_5_beta_24.1,15/02/2024,FALSE,FALSE
4552,CLUJ_5_beta_24.2,15/02/2024,FALSE,FALSE
4553,CLUJ_5_beta_24.3,15/02/2024,TRUE,TRUE
4554,CLUJ_5_beta_24.4,15/02/2024,TRUE,FALSE
4555,CLUJ_5_beta_25.1,15/02/2024,FALSE,FALSE
4556,CLUJ_5_beta_25.2,15/02/2024,TRUE,FALSE
4557,CLUJ_5_beta_25.3,15/02/2024,TRUE,TRUE
4558,CLUJ_5_beta_25.4,15/02/2024,TRUE,TRUE
4559,CLUJ_5_beta_26.1,15/02/2024,FALSE,TRUE
4560,CLUJ_5_beta_26.2,15/02/2024,TRUE,TRUE
4561,CLUJ_5_beta_26.3,15/02/2024,TRUE,FALSE
4562,CLUJ_5_beta_26.4,15/02/2024,TRUE,FALSE
4563,CLUJ_5_beta_27.1,15/02/2024,FALSE,FALSE
4564,CLUJ_5_beta_27.2,15/02/2024,TRUE,TRUE
4565,CLUJ_5_beta_27.3,15/02/2024,FALSE,FALSE
4566,CLUJ_5_beta_27.4,15/02/2024,FALSE,FALSE
4567,CLUJ_5_beta_28.1,15/02/2024,FALSE,TRUE
4568,CLUJ_5_beta_28.2,15/02/2024,TRUE,FALSE
4569,CLUJ_5_beta_28.3,15/02/2024,TRUE,TRUE
4570,CLUJ_5_beta_28.4,15/02/2024,FALSE,TRUE
4571,CLUJ_5_beta_29.1,15/02/2024,FALSE,TRUE
4572,CLUJ_5_beta_29.2,15/02/2024,TRUE,FALSE
4573,CLUJ_5_beta_29.3,15/02/2024,FALSE,TRUE
4574,CLUJ_5_beta_29.4,15/02/2024,TRUE,FALSE
4575,CLUJ_5_beta_30.1,15/02/2024,FALSE,TRUE
4576,CLUJ_5_beta_30.2,15/02/2024,FALSE,FALSE
4577,CLUJ_5_beta_30.3,15/02/2024,FALSE,TRUE
4578,CLUJ_5_beta_30.4,15/02/2024,FALSE,FALSE
4579,CLUJ_5_beta_31.1,15/02/2024,TRUE,FALSE
4580,CLUJ_5_beta_31.2,15/02/2024,FALSE,TRUE
4581,CLUJ_5_beta_31.3,15/02/2024,TRUE,FALSE
4582,CLUJ_5_beta_31.4,15/02/2024,FALSE,TRUE
4583,CLUJ_5_beta_32.1,15/02/2024,FALSE,FALSE
4584,CLUJ_5_beta_32.2,15/02/2024,TRUE,TRUE
4585,CLUJ_5_beta_32.3,15/02/2024,TRUE,FALSE
4586,CLUJ_5_beta_32.4,15/02/2024,FALSE,FALSE
4587,CLUJ_5_beta_33.1,15/02/2024,FALSE,TRUE
4588,CLUJ_5_beta_33.2,15/02/2024,FALSE,TRUE
4589,CLUJ_5_beta_33.3,15/02/2024,TRUE,FALSE
4590,CLUJ_5_beta_33.4,15/02/2024,FALSE,TRUE
4591,CLUJ_5_beta_1.1,16/02/2024,FALSE,TRUE
4592,CLUJ_5_beta_1.2,16/02/2024,TRUE,TRUE
4593,CLUJ_5_beta_1.3,16/02/2024,FALSE,TRUE
4594,CLUJ_5_beta_1.4,16/02/2024,FALSE,TRUE
4595,CLUJ_5_beta_2.1,16/02/2024,FALSE,TRUE
4596,CLUJ_5_beta_2.2,16/02/2024,TRUE,FALSE
4597,CLUJ_5_beta_2.3,16/02/2024,FALSE,TRUE
4598,CLUJ_5_beta_2.4,16/02/2024,FALSE,TRUE
4599,CLUJ_5_beta_3.1,16/02/2024,TRUE,FALSE
4600,CLUJ_5_beta_3.2,16/02/2024,TRUE,TRUE
4601,CLUJ_5_beta_3.3,16/02/2024,TRUE,FALSE
4602,CLUJ_5_beta_3.4,16/02/2024,FALSE,TRUE
4603,CLUJ_5_beta_4.1,16/02/2024,FALSE,TRUE
4604,CLUJ_5_beta_4.2,16/02/2024,TRUE,TRUE
4605,CLUJ_5_beta_4.3,16/02/2024,FALSE,TRUE
4606,CLUJ_5_beta_4.4,16/02/2024,TRUE,FALSE
4607,CLUJ_5_beta_5.1,16/02/2024,FALSE,FALSE
4608,CLUJ_5_beta_5.2,16/02/2024,FALSE,FALSE
4609,CLUJ_5_beta_5.3,16/02/2024,TRUE,FALSE
4610,CLUJ_5_beta_5.4,16/02/2024,FALSE,FALSE
4611,CLUJ_5_beta_6.1,16/02/2024,FALSE,TRUE
4612,CLUJ_5_beta_6.2,16/02/2024,TRUE,TRUE
4613,CLUJ_5_beta_6.3,16/02/2024,TRUE,FALSE
4614,CLUJ_5_beta_6.4,16/02/2024,TRUE,TRUE
4615,CLUJ_5_beta_7.1,16/02/2024,TRUE,FALSE
4616,CLUJ_5_beta_7.2,16/02/2024,TRUE,FALSE
4617,CLUJ_5_beta_7.3,16/02/2024,TRUE,FALSE
4618,CLUJ_5_beta_7.4,16/02/2024,FALSE,FALSE
4619,CLUJ_5_beta_8.1,16/02/2024,FALSE,TRUE
4620,CLUJ_5_beta_8.2,16/02/2024,FALSE,TRUE
4621,CLUJ_5_beta_8.3,16/02/2024,FALSE,FALSE
4622,CLUJ_5_beta_8.4,16/02/2024,TRUE,FALSE
4623,CLUJ_5_beta_9.1,16/02/2024,FALSE,FALSE
4624,CLUJ_5_beta_9.2,16/02/2024,FALSE,FALSE
4625,CLUJ_5_beta_9.3,16/02/2024,FALSE,TRUE
4626,CLUJ_5_beta_9.4,16/02/2024,TRUE,FALSE
4627,CLUJ_5_beta_10.1,16/02/2024,FALSE,FALSE
4628,CLUJ_5_beta_10.2,16/02/2024,TRUE,FALSE
4629,CLUJ_5_beta_10.3,16/02/2024,FALSE,TRUE
4630,CLUJ_5_beta_10.4,16/02/2024,TRUE,TRUE
4631,CLUJ_5_beta_11.1,16/02/2024,TRUE,TRUE
4632,CLUJ_5_beta_11.2,16/02/2024,FALSE,FALSE
4633,CLUJ_5_beta_11.3,16/02/2024,FALSE,FALSE
4634,CLUJ_5_beta_11.4,16/02/2024,FALSE,TRUE
4635,CLUJ_5_beta_12.1,16/02/2024,TRUE,FALSE
4636,CLUJ_5_beta_12.2,16/02/2024,TRUE,FALSE
4637,CLUJ_5_beta_12.3,16/02/2024,TRUE,TRUE
4638,CLUJ_5_beta_12.4,16/02/2024,FALSE,FALSE
4639,CLUJ_5_beta_13.1,16/02/2024,TRUE,TRUE
4640,CLUJ_5_beta_13.2,16/02/2024,FALSE,FALSE
4641,CLUJ_5_beta_13.3,16/02/2024,FALSE,FALSE
4642,CLUJ_5_beta_13.4,16/02/2024,TRUE,TRUE
4643,CLUJ_5_beta_14.1,16/02/2024,FALSE,FALSE
4644,CLUJ_5_beta_14.2,16/02/2024,TRUE,TRUE
4645,CLUJ_5_beta_14.3,16/02/2024,TRUE,FALSE
4646,CLUJ_5_beta_14.4,16/02/2024,FALSE,TRUE
4647,CLUJ_5_beta_15.1,16/02/2024,TRUE,TRUE
4648,CLUJ_5_beta_15.2,16/02/2024,TRUE,TRUE
4649,CLUJ_5_beta_15.3,16/02/2024,FALSE,FALSE
4650,CLUJ_5_beta_15.4,16/02/2024,FALSE,FALSE
4651,CLUJ_5_beta_16.1,16/02/2024,FALSE,FALSE
4652,CLUJ_5_beta_16.2,16/02/2024,TRUE,FALSE
4653,CLUJ_5_beta_16.3,16/02/2024,TRUE,FALSE
4654,CLUJ_5_beta_16.4,16/02/2024,TRUE,FALSE
4655,CLUJ_5_beta_17.1,16/02/2024,TRUE,TRUE
4656,CLUJ_5_beta_17.2,16/02/2024,TRUE,FALSE
4657,CLUJ_5_beta_17.3,16/02/2024,TRUE,FALSE
4658,CLUJ_5_beta_17.4,16/02/2024,FALSE,TRUE
4659,CLUJ_5_beta_18.1,16/02/2024,TRUE,FALSE
4660,CLUJ_5_beta_18.2,16/02/2024,FALSE,FALSE
4661,CLUJ_5_beta_18.3,16/02/2024,FALSE,TRUE
4662,CLUJ_5_beta_18.4,16/02/2024,TRUE,TRUE
4663,CLUJ_5_beta_18.5,16/02/2024,FALSE,FALSE
4664,CLUJ_5_beta_19.1,16/02/2024,FALSE,TRUE
4665,CLUJ_5_beta_19.2,16/02/2024,TRUE,FALSE
4666,CLUJ_5_beta_19.3,16/02/2024,FALSE,FALSE
4667,CLUJ_5_beta_19.4,16/02/2024,TRUE,TRUE
4668,CLUJ_5_beta_19.5,16/02/2024,FALSE,TRUE
4669,CLUJ_5_beta_19.6,16/02/2024,FALSE,FALSE
4670,CLUJ_5_beta_20.1,16/02/2024,TRUE,FALSE
4671,CLUJ_5_beta_20.2,16/02/2024,TRUE,TRUE
4672,CLUJ_5_beta_20.3,16/02/2024,FALSE,TRUE
4673,CLUJ_5_beta_20.4,16/02/2024,TRUE,TRUE
4674,CLUJ_5_beta_21.1,16/02/2024,TRUE,TRUE
4675,CLUJ_5_beta_21.2,16/02/2024,TRUE,FALSE
4676,CLUJ_5_beta_21.3,16/02/2024,TRUE,TRUE
4677,CLUJ_5_beta_21.4,16/02/2024,TRUE,FALSE
4678,CLUJ_5_beta_22.1,16/02/2024,FALSE,FALSE
4679,CLUJ_5_beta_22.2,16/02/2024,TRUE,FALSE
4680,CLUJ_5_beta_22.3,16/02/2024,FALSE,TRUE
4681,CLUJ_5_beta_22.4,16/02/2024,TRUE,FALSE
4682,CLUJ_5_beta_23.1,16/02/2024,TRUE,TRUE
4683,CLUJ_5_beta_23.2,16/02/2024,FALSE,FALSE
4684,CLUJ_5_beta_23.3,16/02/2024,TRUE,TRUE
4685,CLUJ_5_beta_23.4,16/02/2024,TRUE,TRUE
4686,CLUJ_5_beta_24.1,16/02/2024,FALSE,TRUE
4687,CLUJ_5_beta_24.2,16/02/2024,FALSE,FALSE
4688,CLUJ_5_beta_24.3,16/02/2024,TRUE,TRUE
4689,CLUJ_5_beta_24.4,16/02/2024,FALSE,FALSE
4690,CLUJ_5_beta_25.1,16/02/2024,FALSE,TRUE
4691,CLUJ_5_beta_25.2,16/02/2024,FALSE,FALSE
4692,CLUJ_5_beta_25.3,16/02/2024,TRUE,TRUE
4693,CLUJ_5_beta_25.4,16/02/2024,TRUE,FALSE
4694,CLUJ_5_beta_26.1,16/02/2024,TRUE,TRUE
4695,CLUJ_5_beta_26.2,16/02/2024,TRUE,TRUE
4696,CLUJ_5_beta_26.3,16/02/2024,FALSE,FALSE
4697,CLUJ_5_beta_26.4,16/02/2024,TRUE,FALSE
4698,CLUJ_5_beta_27.1,16/02/2024,FALSE,FALSE
4699,CLUJ_5_beta_27.2,16/02/2024,FALSE,FALSE
4700,CLUJ_5_beta_27.3,16/02/2024,TRUE,TRUE
4701,CLUJ_5_beta_27.4,16/02/2024,FALSE,FALSE
4702,CLUJ_5_beta_28.1,16/02/2024,TRUE,TRUE
4703,CLUJ_5_beta_28.2,16/02/2024,TRUE,TRUE
4704,CLUJ_5_beta_28.3,16/02/2024,TRUE,TRUE
4705,CLUJ_5_beta_28.4,16/02/2024,FALSE,TRUE
4706,CLUJ_5_beta_29.1,16/02/2024,FALSE,FALSE
4707,CLUJ_5_beta_29.2,16/02/2024,TRUE,TRUE
4708,CLUJ_5_beta_29.3,16/02/2024,FALSE,FALSE
4709,CLUJ_5_beta_29.4,16/02/2024,TRUE,FALSE
4710,CLUJ_5_beta_30.1,16/02/2024,FALSE,TRUE
4711,CLUJ_5_beta_30.2,16/02/2024,TRUE,FALSE
4712,CLUJ_5_beta_30.3,16/02/2024,TRUE,TRUE
4713,CLUJ_5_beta_30.4,16/02/2024,FALSE,FALSE
4714,CLUJ_5_beta_31.1,16/02/2024,FALSE,TRUE
4715,CLUJ_5_beta_31.2,16/02/2024,TRUE,TRUE
4716,CLUJ_5_beta_31.3,16/02/2024,FALSE,FALSE
4717,CLUJ_5_beta_31.4,16/02/2024,TRUE,FALSE
4718,CLUJ_5_beta_32.1,16/02/2024,FALSE,FALSE
4719,CLUJ_5_beta_32.2,16/02/2024,TRUE,FALSE
4720,CLUJ_5_beta_32.3,16/02/2024,FALSE,TRUE
4721,CLUJ_5_beta_32.4,16/02/2024,FALSE,TRUE
4722,CLUJ_5_beta_33.1,16/02/2024,FALSE,FALSE
4723,CLUJ_5_beta_33.2,16/02/2024,FALSE,FALSE
4724,CLUJ_5_beta_33.3,16/02/2024,TRUE,FALSE
4725,CLUJ_5_beta_33.4,16/02/2024,FALSE,FALSE
4726,CLUJ_5_beta_1.1,19/02/2024,FALSE,TRUE
4727,CLUJ_5_beta_1.2,19/02/2024,TRUE,FALSE
4728,CLUJ_5_beta_1.3,19/02/2024,TRUE,FALSE
4729,CLUJ_5_beta_1.4,19/02/2024,TRUE,TRUE
4730,CLUJ_5_beta_2.1,19/02/2024,TRUE,FALSE
4731,CLUJ_5_beta_2.2,19/02/2024,TRUE,FALSE
4732,CLUJ_5_beta_2.3,19/02/2024,TRUE,FALSE
4733,CLUJ_5_beta_2.4,19/02/2024,TRUE,TRUE
4734,CLUJ_5_beta_3.1,19/02/2024,FALSE,FALSE
4735,CLUJ_5_beta_3.2,19/02/2024,TRUE,TRUE
4736,CLUJ_5_beta_3.3,19/02/2024,FALSE,FALSE
4737,CLUJ_5_beta_3.4,19/02/2024,FALSE,TRUE
4738,CLUJ_5_beta_4.1,19/02/2024,FALSE,FALSE
4739,CLUJ_5_beta_4.2,19/02/2024,FALSE,TRUE
4740,CLUJ_5_beta_4.3,19/02/2024,TRUE,FALSE
4741,CLUJ_5_beta_4.4,19/02/2024,FALSE,FALSE
4742,CLUJ_5_beta_5.1,19/02/2024,TRUE,TRUE
4743,CLUJ_5_beta_5.2,19/02/2024,FALSE,FALSE
4744,CLUJ_5_beta_5.3,19/02/2024,TRUE,FALSE
4745,CLUJ_5_beta_5.4,19/02/2024,TRUE,FALSE
4746,CLUJ_5_beta_6.1,19/02/2024,FALSE,TRUE
4747,CLUJ_5_beta_6.2,19/02/2024,FALSE,FALSE
4748,CLUJ_5_beta_6.3,19/02/2024,TRUE,FALSE
4749,CLUJ_5_beta_6.4,19/02/2024,TRUE,FALSE
4750,CLUJ_5_beta_7.1,19/02/2024,FALSE,FALSE
4751,CLUJ_5_beta_7.2,19/02/2024,TRUE,FALSE
4752,CLUJ_5_beta_7.3,19/02/2024,FALSE,TRUE
4753,CLUJ_5_beta_7.4,19/02/2024,TRUE,TRUE
4754,CLUJ_5_beta_8.1,19/02/2024,TRUE,FALSE
4755,CLUJ_5_beta_8.2,19/02/2024,FALSE,TRUE
